Date,Time,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.E-RAB.FailEst.NoRadioRes.DLThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ULThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ThrpLic.VoIP,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s)
2023-11-14,02:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0,0.0092,0,,,,,0,100,,,,0,0.203,,,,,,,84.2394,0,0,0,0,0,0,0,0,0,0,100,39600,100,100,100,1.2267,0.9946,41.7793,36.3723,5.7658,79.3882,52.9819,0.1012,100,99.8415,11.2265,23.9683,3.4355,100,39600
2023-11-14,02:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0.0189,0.0192,0.0051,0.3348,,,,,,0,0,0,0,0,0.1663,3.28,3.28,3.28,2.2727,5.1938,54.6097,0,0,0,0,828,0,0,0,0,0,100,14400,100,100,100,0,0,0,0,0,,,,,,6.8441,22.1189,3.5105,100,14400
2023-11-14,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,84.0185,94.4661,32.92,0.5217,95.8333,100,95.2381,0.2894,100,0.0787,0.0827,0.024,0.001,0.0089,0.0138,3.5944,3.6206,3.6216,2.5134,3.0659,74.8558,2,5,1,2,3668141,2043897,0,0,0,57115,98.899,5015285,95.8718,98.5418,99.5092,1522.2568,524.5097,39.8117,14.7291,3411.8798,54.812,48.2292,0.0093,99.7932,99.8139,12.2719,34.5667,4.4266,98.899,5015285
2023-11-14,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,344.7621,399.5505,132.1203,0.5196,98.1618,90.625,99.1667,0.369,99.9615,0.1046,0.1016,0.0539,0.0065,0.0107,0.024,3.6027,3.631,3.6518,2.3654,3.6564,72.6162,5,45,2,28,14614340,8987426,0,0,0,0,100,6667200,99.9994,98.6257,100,4323.0116,1749.5243,44.7751,19.4568,8729.8799,34.4262,35.8656,0.0255,99.8109,99.7718,19.2126,35.0108,4.8686,100,6667200
2023-11-14,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,177.516,199.4542,67.7617,0.5031,100,100,100,0.2562,100,0.0569,0.0669,0.0282,0.002,0.0089,0.0144,3.5574,3.5847,3.628,1.9295,3.4247,73.3262,0,22,0,9,9459193,3994291,0,0,0,97200,98.5554,6501600,100,98.8797,100,3098.27,963.6264,46.8799,15.6558,7198.8031,39.541,38.1263,0.0264,99.742,99.6858,17.032,33.5212,5.0041,98.5554,6501600
2023-11-14,02:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,18.8046,20.8222,7.7845,0.576,100,100,100,0.7477,100,0.0878,0.0527,0.0425,0.0265,0.1914,0.0216,3.5661,3.5966,3.5562,2.8328,3.5994,69.5713,0,3,0,3,1024653,556162,0,0,0,0,100,1400400,100,98.743,100,742.8576,273.14,55.1691,21.7809,1198.6112,32.708,35.107,0.0254,99.8012,99.8515,15.827,36.0568,5.1277,100,1400400
2023-11-14,02:00,Jazan Province,1,626.8364,724.522,237.0987,0.5193,98.5743,95.082,99.0698,0.3246,99.9679,0.0975,0.0972,0.0532,0.0061,0.01,0.0195,3.6003,3.6278,3.636,2.4224,3.4308,72.8702,7,67,5,42,27726742,16221886,0,0,0,27840,99.8049,13684650,99.9067,98.7096,99.9997,7646.3824,3195.0717,44.5919,20.0069,16441.437,36.5007,37.2623,0.0224,99.437,99.7766,18.1212,34.3025,4.697,99.8049,13684650
2023-11-14,02:00,Aseer Province,1,539.266,613.1698,208.7898,0.5276,97.8723,100,97.7679,0.3472,99.9336,0.054,0.0675,0.0487,0.0111,0.0214,0.0147,3.5967,3.6238,3.6455,1.9341,3.2807,74.1754,5,48,2,24,26687513,14501742,0,0,0,131735,99.5522,28270270,99.1422,99.231,99.9349,10092.1378,3586.7511,47.6233,18.1735,26029.4326,42.7854,39.618,0.0359,99.143,99.6482,15.365,32.3291,4.5489,99.5522,28270270
2023-11-14,02:00,Najran Province,1,197.2885,221.317,75.8763,0.51,100,100,100,0.3105,100,0.0595,0.0652,0.0295,0.006,0.0336,0.0151,3.5592,3.587,3.6221,2.0166,3.4376,72.9071,0,25,0,12,10484904,4553082,0,0,0,97200,98.8111,7916400,100,98.8634,100,3851.7908,1236.7663,48.2253,16.6265,8421.4732,38.0482,37.4156,0.0262,99.7494,99.7119,16.8174,33.9336,5.013,98.8111,7916400
2023-11-14,03:00,Southern Region,1,1007.1961,1174.5144,372.4617,0.5093,97.8188,98.5915,97.7143,0.3452,99.9682,0.0677,0.0592,0.0485,0.0148,0.0163,0.0186,3.5939,3.6208,3.6404,2.3425,3.3582,74.0865,13,84,8,47,45590398,24394629,0,0,0,170870,99.6941,53787025,99.9918,98.9765,99.9994,19360.9828,7225.872,46.2712,18.5427,47988.8035,43.2233,40.446,0.0264,99.5847,99.7124,15.5764,33.2422,4.7139,99.6941,53787025
2023-11-14,03:00,Southern Remote,1,394.0307,457.8977,148.3677,0.5134,97.7941,100,97.486,0.4381,99.9811,0.0702,0.062,0.0619,0.0094,0.024,0.0163,3.5919,3.6201,3.6267,2.6402,3.5654,72.3206,9,48,4,26,17141071,8691575,0,0,0,17915,99.913,20391580,99.9824,98.3522,99.9982,9244.1473,3839.4187,47.5689,21.214,19498.7496,41.5858,40.4607,0.0158,99.4141,99.8243,13.9766,35.3631,4.5303,99.913,20391580
2023-11-14,03:00,Southern City,1,584.3366,681.9952,214.0359,0.5083,97.6608,94.7368,98.0263,0.2544,99.9566,0.062,0.0552,0.0353,0.0207,0.0081,0.0194,3.5978,3.623,3.654,2.1797,3.1841,75.3286,4,31,3,18,27115599,15204844,0,0,0,122520,99.608,29635080,99.9994,99.3916,100,8966.6993,3049.22,45.0977,16.4668,26384.8913,45.6086,40.5838,0.0322,99.6963,99.6325,16.1378,31.1075,4.7867,99.608,29635080
2023-11-14,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,93.2293,109.0452,33.2726,0.5126,100,100,100,0.1853,99.9525,0.039,0.0446,0.0254,0.0118,0.0148,0.0092,3.5967,3.6257,3.6631,1.6343,3.2689,75.9955,0,4,0,1,4613871,2553771,0,0,0,710,99.9924,8912890,99.9986,99.6038,100,1786.069,649.2627,51.2514,20.0045,5737.4185,49.686,42.6698,0.0191,99.7444,99.5558,13.1298,30.2356,4.4481,99.9924,8912890
2023-11-14,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,147.5481,171.3221,56.1938,0.5284,94.1176,66.6667,95.8333,0.3647,100,0.0354,0.0366,0.042,0.0075,0.026,0.0139,3.6356,3.6589,3.6947,1.6053,3.4533,75.2399,3,6,1,5,6591741,4325667,0,0,0,2950,99.9712,9861785,99.9744,99.3383,99.9981,3394.0677,1294.3583,51.0728,20.9134,10966.3928,46.9257,40.4514,0.0517,99.704,99.6275,16.6856,30.8514,4.6324,99.9712,9861785
2023-11-14,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,55.204,61.4847,20.5638,0.5119,100,100,100,0.4163,100,0.0558,0.0505,0.0432,0.0024,0.0124,0.0229,3.5953,3.626,3.6222,2.1396,3.3618,72.9919,0,6,1,4,2503788,1158632,0,0,0,2465,99.9476,4627135,99.9987,98.8451,100,1915.1529,662.9596,44.5763,16.5687,3536.5699,43.1987,43.3635,0.011,99.8208,99.8474,14.7208,35.9944,4.5537,99.9476,4627135
2023-11-14,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,233.6365,272.9459,85.5493,0.4903,95.5556,100,94.9686,0.2991,99.9839,0.0717,0.0662,0.0532,0.0021,0.01,0.0208,3.5451,3.5707,3.5954,2.9334,3.0224,74.3777,8,16,1,9,11902718,4684126,0,0,0,30525,99.5813,6989835,100,98.9448,100,2871.5863,1229.7033,44.0466,20.253,7180.869,42.3031,40.004,0.0168,98.8473,99.8103,16.1522,32.8267,4.481,99.5813,6989835
2023-11-14,03:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.0073,0.0092,0.0046,0.452,,,,0,100,0,0,0,0.0477,0,0,3.9,3.9,3.9,1.6598,0,81.104,0,0,0,0,0,0,0,0,0,0,100,39600,100,61.5385,100,0.4881,0.4393,12.536,12.1147,4.4947,54.9131,38.3606,0,99.3976,99.7795,9.9511,31.767,3.5586,100,39600
2023-11-14,03:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0,0,0,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,14400,100,100,100,0,0,0,0,0,,,,,,6.8569,22.2251,3.7868,100,14400
2023-11-14,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,55.4254,66.1008,18.3628,0.4844,96.875,100,96.4286,0,100,0.0524,0.0293,0.0305,0.0008,0.0056,0.0213,3.5629,3.5836,3.6515,3.7678,2.9516,75.9556,1,8,0,0,2148875,1120412,0,0,0,6585,99.8731,5065815,99.9835,98.7586,99.9944,1250.0829,472.5603,39.6532,16.0952,3003.1089,57.8667,50.4144,0.0045,99.838,99.8229,11.3469,34.0084,4.5527,99.8731,5065815
2023-11-14,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,256.2932,301.5127,97.9466,0.5253,99.4898,100,99.4286,0.4562,99.9299,0.0961,0.0792,0.0592,0.0028,0.0106,0.0185,3.6297,3.6613,3.663,2.4004,3.6573,73.604,1,32,3,19,10018508,6943271,0,0,0,0,100,6667200,100,98.4709,100,3843.1085,1498.9418,44.5492,18.657,8072.2324,37.2592,36.3658,0.0217,99.7374,99.759,18.113,34.6881,4.8363,100,6667200
2023-11-14,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,127.0446,145.3523,46.7965,0.5062,100,100,100,0.223,99.9617,0.0537,0.0495,0.0304,0.08,0.0065,0.0173,3.5869,3.6064,3.627,2.1695,3.3086,74.3125,0,6,1,5,6080265,2949689,0,0,0,97200,98.5554,6501600,100,98.7979,100,2483.4118,808.1837,46.0634,16.096,6301.7262,44.343,41.8751,0.017,99.6856,99.6826,15.6039,32.5687,4.8781,98.5554,6501600
2023-11-14,03:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,9.9862,12.1292,3.7182,0.5103,100,100,100,0.6515,100,0.0914,0.0574,0.0895,0.0367,0.1942,0.0489,3.5625,3.59,3.6028,2.0605,4.16,63.1116,0,1,0,1,396904,160851,0,0,0,0,100,1400400,100,98.9048,100,667.3675,272.6691,55.6471,24.4125,1085.3232,37.7859,39.5567,0.0206,99.804,99.7933,14.9399,36.1837,5.0331,100,1400400
2023-11-14,03:00,Jazan Province,1,489.9955,574.5195,183.5153,0.5084,97.6064,100,97.3054,0.3827,99.9551,0.0843,0.0729,0.0563,0.0025,0.0103,0.0197,3.589,3.6177,3.6303,2.6567,3.3506,73.9319,9,48,4,28,21922321,11627397,0,0,0,30525,99.7861,13725435,100,98.7327,100,6723.3781,2729.2315,44.3764,19.3422,15270.0457,39.2964,37.9212,0.0193,99.3018,99.7822,17.0851,33.8706,4.6751,99.7861,13725435
2023-11-14,03:00,Aseer Province,1,350.7326,407.2215,128.2072,0.515,97.2028,90.9091,97.7273,0.2774,99.9877,0.0422,0.0399,0.036,0.0065,0.0167,0.0152,3.6079,3.6335,3.6683,2.0233,3.3142,75.2021,4,24,2,10,15850243,9155644,0,0,0,12710,99.9568,28384825,99.9875,99.2815,99.9987,8330.0466,3078.5544,47.4655,18.8355,23205.1288,47.8491,42.8396,0.0315,99.7458,99.6634,14.3077,32.3839,4.5647,99.9568,28384825
2023-11-14,03:00,Najran Province,1,137.6391,158.1519,50.6811,0.5061,100,100,100,0.2664,99.9658,0.0562,0.0499,0.0346,0.0746,0.0282,0.0197,3.5855,3.6057,3.6255,2.1679,3.3674,73.264,0,7,1,6,6484106,3113378,0,0,0,97200,98.8111,7916400,100,98.8114,100,3157.422,1080.8527,47.7273,17.5429,7408.4664,42.8017,41.265,0.0174,99.7006,99.7014,15.4854,33.1676,4.8957,98.8111,7916400
2023-11-14,04:00,Southern Region,1,785.4449,953.1142,282.8371,0.5097,97.3451,94.2029,97.9112,0.2618,99.9545,0.0773,0.0874,0.0466,0.0114,0.0174,0.0165,3.6018,3.6292,3.6665,2.4074,3.2956,75.0031,12,79,7,32,32393121,18667160,0,0,0,131905,99.7638,53839295,99.9918,98.9847,99.9997,16863.6785,6310.0556,45.8778,18.4324,44712.6031,46.1292,42.3061,0.026,99.4683,99.7301,14.9176,32.9735,4.7544,99.7638,53839295
2023-11-14,04:00,Southern Remote,1,330.772,395.2854,119.9724,0.5083,97.3684,91.4894,98.4436,0.3073,99.9273,0.0878,0.109,0.0581,0.0223,0.0259,0.0142,3.587,3.6175,3.6216,2.706,3.5048,73.193,8,54,6,17,12782151,6805830,0,0,0,1880,99.9909,20420920,99.9815,98.051,99.9991,8252.565,3327.1203,47.5246,20.573,18450.5007,45.0088,42.2398,0.0161,99.0713,99.837,13.3784,34.9778,4.5489,99.9909,20420920
2023-11-14,04:00,Southern City,1,436.2463,534.499,156.4459,0.511,96.9697,100,96.6102,0.211,99.9743,0.0682,0.0705,0.035,0.0012,0.0074,0.0161,3.613,3.6382,3.6991,2.2148,3.1121,76.2895,4,21,1,13,18860526,11398216,0,0,0,100875,99.6773,29656725,99.9996,99.5756,100,7634.2954,2713.503,44.3341,16.9199,24306.368,48.3408,43.1588,0.0305,99.7147,99.6519,15.4108,30.9805,4.8412,99.6773,29656725
2023-11-14,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,66.9122,81.1313,24.6012,0.5366,95,100,94.4444,0.3792,99.6746,0.026,0.0508,0.0231,0.0108,0.0232,0.0166,3.6248,3.6494,3.6967,1.6742,3.0732,76.7591,1,19,0,6,3109923,2076521,0,0,0,5,99.9999,8913595,99.9991,99.5396,100,1462.5452,543.8702,50.7224,20.2528,5218.0378,53.4829,45.636,0.0143,99.7102,99.6526,12.5161,30.0661,4.5884,99.9999,8913595
2023-11-14,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,116.8836,141.9662,41.9064,0.5107,95,100,94.8718,0.2785,99.9718,0.0783,0.0688,0.0428,0.0065,0.018,0.0148,3.624,3.6487,3.6705,2.1702,3.3772,75.6201,2,6,1,4,4871676,2978520,0,0,0,210,99.9979,9870990,99.9688,99.2519,99.9993,2951.5622,1180.2918,51.8491,22.2628,10142.4422,49.9821,44.1608,0.0501,99.7507,99.6558,15.7547,30.8467,4.5745,99.9979,9870990
2023-11-14,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,44.1771,50.7306,14.8785,0.5271,96.875,100,96.1538,0,100,0.0646,0.0589,0.0515,0.0035,0.0257,0.0077,3.6702,3.701,3.6899,2.079,3.2094,71.9176,1,2,0,0,1415731,1100418,0,0,0,1670,99.9645,4627930,100,99.0248,100,1715.631,546.444,45.1148,15.4291,3304.0958,45.9447,43.3608,0.0132,96.5953,99.7942,14.1069,35.095,4.5328,99.9645,4627930
2023-11-14,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,189.3797,229.405,67.1747,0.4885,98.2456,100,98.0392,0.2502,99.9603,0.0889,0.1029,0.0648,0.0421,0.0112,0.0133,3.5648,3.5945,3.6386,2.9636,3.147,75.2571,2,20,4,7,8317335,3827708,0,0,0,3670,99.9497,7023530,100,98.6056,100,2643.7505,1120.8101,44.1649,20.1043,6808.8353,45.5796,41.897,0.0149,99.1845,99.8251,15.5964,32.9136,4.5657,99.9497,7023530
2023-11-14,04:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0,0,0,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,39600,100,83.3333,100,1.1977,0.7413,23.652,15.7197,4.6614,56.7558,35.8597,0,99.4012,100,9.2239,31.4882,2.9745,100,39600
2023-11-14,04:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0,0,0,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,14400,100,100,100,0,0,0,0,0,,,,,,6.48,24.9257,3.468,100,14400
2023-11-14,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,36.2794,47.9038,12.4988,0.4901,100,100,100,0.1629,100,0.0767,0.1058,0.0304,0.0008,0.0084,0.0184,3.5725,3.5978,3.6147,2.3072,3.0571,77.3246,0,2,0,1,1309095,661924,0,0,0,0,100,5072400,99.9967,98.6591,100,1037.7104,389.6767,38.3554,15.4652,2736.7684,58.697,47.5914,0.0026,99.8347,99.8321,11.0835,33.4346,4.7799,100,5072400
2023-11-14,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,212.2013,256.0233,80.1271,0.5177,96.0265,81.8182,98.4496,0.2384,99.9839,0.089,0.1086,0.0447,0.0032,0.0071,0.0137,3.5978,3.6267,3.6648,2.6006,3.5271,75.1685,6,20,2,8,8367587,4837175,0,0,0,0,100,6667200,100,98.9838,99.9991,3492.3717,1393.8859,43.8182,18.7785,7708.8348,39.6656,38.6475,0.0228,99.8092,99.7361,17.5043,34.4581,4.8132,100,6667200
2023-11-14,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,94.8534,112.8844,32.6769,0.52,100,100,100,0.2256,100,0.0587,0.0641,0.0279,0.0037,0.0111,0.0243,3.6326,3.6591,3.7128,2.0685,3.1733,74.3764,0,5,0,3,3888112,2698943,0,0,0,97200,98.5554,6501600,100,98.8318,100,2007.2253,625.9453,44.7485,14.9837,5821.003,49.7567,45.2788,0.0158,99.7011,99.6934,14.6154,32.0771,4.8236,98.5554,6501600
2023-11-14,04:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,6.3317,9.7398,2.5548,0.4342,100,100,100,0.9259,100,0.1844,0.122,0.0325,0.0274,0.0953,0.0235,3.3784,3.3861,3.4512,1.6569,3.4555,65.941,0,1,0,1,363218,22837,0,0,0,0,100,1400400,100,98.7309,100,576.0643,239.6994,54.4169,24.3125,1016.8514,42.4832,43.0912,0.0374,99.8208,99.8438,14.5488,35.8229,5.5223,100,1400400
2023-11-14,04:00,Jazan Province,1,401.6365,485.4918,147.3467,0.5037,96.9811,88.2353,98.2684,0.2436,99.9733,0.089,0.1059,0.0541,0.0217,0.0092,0.0135,3.5821,3.6114,3.6522,2.7729,3.3465,75.2048,8,40,6,15,16691232,8657143,0,0,0,3670,99.9743,13759130,100,98.7899,99.9996,6142.074,2514.8905,43.9892,19.3397,14531.2134,42.0407,40.0316,0.0189,99.5081,99.7758,16.5048,33.7719,4.7002,99.9743,13759130
2023-11-14,04:00,Aseer Province,1,263.3806,320.7925,93.6173,0.5173,96.6387,100,96.2963,0.251,99.9067,0.0621,0.0673,0.0374,0.0061,0.0185,0.0146,3.6248,3.6507,3.6724,2.0516,3.2302,75.6806,4,29,1,11,10699946,6782766,0,0,0,1885,99.9936,28402115,99.9869,99.2481,99.9997,7153.6391,2660.0881,47.5134,18.9708,21366.7428,50.6495,44.7596,0.0296,99.3512,99.6972,13.6451,32.1229,4.6087,99.9936,28402115
2023-11-14,04:00,Najran Province,1,102.0012,123.5001,35.4544,0.5145,100,100,100,0.3141,100,0.0646,0.0679,0.0281,0.0084,0.029,0.0241,3.6167,3.6418,3.7018,2.0367,3.1863,73.5093,0,6,0,4,4251499,2764137,0,0,0,97200,98.8111,7916400,100,98.8028,100,2591.1473,865.6448,46.553,16.6992,6858.9125,47.9148,44.6511,0.0186,99.7161,99.7189,14.6048,32.714,4.929,98.8111,7916400
2023-11-14,05:00,Southern Region,1,786.7388,1035.3477,307.5188,0.5062,97.7444,93.75,98.2906,0.2586,99.9262,0.0807,0.088,0.0485,0.008,0.0196,0.022,3.5673,3.5953,3.6353,2.4806,3.4021,74.3326,18,178,35,77,37331116,18320998,0,0,0,156285,99.7202,53814915,99.8415,98.8748,99.9998,16067.4259,5924.4936,44.813,17.7423,45114.1945,45.4629,42.9273,0.0302,99.5804,99.7146,15.246,32.8206,5.0409,99.7202,53814915
2023-11-14,05:00,Southern Remote,1,346.5364,446.3856,135.4401,0.505,98.482,95.5882,98.9107,0.3693,99.9083,0.0913,0.095,0.0611,0.0138,0.0304,0.0239,3.5593,3.5881,3.6168,2.6394,3.649,72.2189,8,107,27,49,16015727,7556967,0,0,0,26540,99.8712,20396260,99.6055,98.15,99.9994,7958.648,3180.6769,46.2747,19.8574,18874.1592,44.4924,42.2478,0.0233,99.3238,99.8077,13.7962,34.848,4.8481,99.8712,20396260
2023-11-14,05:00,Southern City,1,421.2231,564.652,165.2996,0.5092,98.3122,100,98.1651,0.145,99.9421,0.0699,0.0807,0.038,0.0024,0.0076,0.0186,3.5778,3.605,3.6514,2.3942,3.1636,75.9319,4,64,6,23,20329255,10376368,0,0,0,100800,99.6775,29656800,99.9872,99.5288,100,7152.7978,2479.3254,43.2972,16.1145,24258.5741,47.5865,44.3638,0.0328,99.7706,99.6506,15.6859,30.7227,5.1401,99.6775,29656800
2023-11-14,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,62.9542,87.1025,26.1213,0.5227,100,100,100,0.0961,99.6679,0.0453,0.0634,0.0297,0.0103,0.0198,0.0193,3.5615,3.5919,3.6892,1.6916,3.4729,76.9211,0,46,0,4,3616285,1651347,0,0,0,0,100,8913600,99.9993,99.538,100,1424.5599,498.6586,49.9709,18.7819,5202.766,54.753,46.8624,0.0208,99.8189,99.6496,12.9758,30.1383,4.9985,100,8913600
2023-11-14,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,113.3926,158.2548,45.8787,0.5194,96.2025,100,96.0526,0.1539,99.9647,0.0607,0.0944,0.0401,0.0117,0.0214,0.015,3.5905,3.6212,3.6669,1.837,3.2983,75.1263,3,13,2,9,5390684,2903534,0,0,0,23845,99.7671,9847355,99.2825,99.3006,100,2573.68,968.1317,48.6991,19.6698,10255.85,47.0777,41.109,0.0503,99.6394,99.5922,16.096,29.8551,4.9916,99.7671,9847355
2023-11-14,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,42.6445,53.4546,16.2726,0.5278,100,100,100,1.2716,100,0.0724,0.0675,0.0582,0.0071,0.0253,0.0171,3.6248,3.6426,3.6166,2.3447,3.9122,73.4532,0,25,22,24,1705386,1214756,0,0,0,2695,99.9427,4626905,99.9987,98.8337,100,1535.5493,498.0633,42.5143,14.8066,3283.4927,45.2185,44.8109,0.0169,98.853,99.8339,14.2976,34.3883,4.8703,99.9427,4626905
2023-11-14,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,194.7265,250.0842,72.6071,0.4947,99.115,100,98.9796,0.3161,99.9801,0.0855,0.0729,0.0645,0.0031,0.0111,0.0294,3.5618,3.5918,3.6147,3.0616,3.1898,74.4957,2,24,2,16,8960562,4341125,0,0,0,3600,99.9506,7023600,99.9995,98.6603,100,2591.6636,1106.7635,44.4137,20.3654,6910.4618,44.2347,41.7685,0.0328,99.1847,99.7822,16.1752,33.2068,4.8855,99.9506,7023600
2023-11-14,05:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.0219,0.0278,0.0087,0.4691,,,,0,100,0,0,0.1586,0,0,0,3.28,3.28,3.28,3.0385,1.2698,76.6651,0,0,0,0,1730,0,0,0,0,0,100,39600,100,90.9091,100,1.7879,0.9696,27.7402,16.1532,6.0139,65.007,42.6668,0,99.4715,99.8006,10.471,37.2669,3.2185,100,39600
2023-11-14,05:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0.2352,0.2758,0.0346,0.3005,,,,0,100,0,0,0.0591,0,0,0.0056,3.7214,3.7214,3.8287,0.8295,4.2221,58.0529,0,0,0,0,4388,0,0,0,0,0,100,14400,100,100,100,0,0,0,0,0,,,,,,5.9911,24.3642,3.3467,100,14400
2023-11-14,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,41.5787,59.8205,17.4186,0.5094,100,100,100,0.1429,99.9645,0.1142,0.0874,0.0517,0.0007,0.0122,0.0237,3.5057,3.5262,3.5294,2.7797,3.3461,74.7385,0,4,1,3,2560511,821023,0,0,0,0,100,5072400,99.9953,98.7353,100,1019.5588,372.3083,37.9174,14.8672,2749.0029,58.6278,48.3317,0.0029,99.7976,99.8408,11.1192,33.8373,4.8754,100,5072400
2023-11-14,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,215.2689,275.0957,85.0198,0.4974,97.5,92.8571,98.1132,0.2519,99.9,0.1058,0.1132,0.0462,0.003,0.0109,0.0178,3.5483,3.5764,3.6264,2.7359,3.4611,73.2525,6,54,6,16,10025212,4310285,0,0,0,0,100,6667200,99.9989,98.8307,100,3322.1576,1323.0644,43.6275,18.6561,7846.4126,41.3951,40.9285,0.029,99.797,99.7811,17.5571,34.1172,5.0158,100,6667200
2023-11-14,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,85.8963,111.7435,32.7622,0.5254,100,100,100,0.0223,99.9778,0.022,0.0672,0.0275,0.0158,0.0108,0.0134,3.6386,3.665,3.6945,2.0999,3.2759,75.0084,0,4,0,0,3430333,2536725,0,0,0,97200,98.5554,6501600,100,98.9026,100,2039.9017,629.8617,43.0552,14.2745,5863.2266,45.7843,46.0473,0.0126,99.7203,99.6947,15.1912,32.1498,5.077,98.5554,6501600
2023-11-14,05:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,11.2979,15.4819,4.6595,0.48,94.1176,90,100,0.2469,100,0.215,0.147,0.1264,0.0297,0.1699,0.0708,3.4617,3.4904,3.5194,2.2016,5.0675,71.8091,1,1,0,0,656009,154540,0,0,0,0,100,1400400,99.983,98.3415,99.988,604.3748,263.1508,55.2154,25.8142,1021.5207,44.1308,46.4868,0.016,99.7705,99.7705,14.5544,37.926,5.8887,100,1400400
2023-11-14,05:00,Jazan Province,1,410.0552,525.2543,157.6544,0.4961,98.2833,96.5517,98.5294,0.2813,99.9365,0.0963,0.094,0.0548,0.0031,0.0111,0.0233,3.5547,3.5837,3.621,2.8912,3.3338,73.7896,8,78,8,32,18987888,8653571,0,0,0,3600,99.9748,13759200,99.9992,98.7467,100,5916.1193,2430.0068,43.9634,19.3893,14766.9023,42.6123,41.3079,0.0309,99.5027,99.7808,16.8265,33.7175,4.9546,99.9748,13759200
